ANNO;AteneoCOD;AteneoNOME;AteneoREGIONE;AteneoAREAGEO;CorsoTIPO;COD_FoET2013;DESC_FoET2013;Genere;LAU
2023;08601;"Enna - Libera Universit  della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;34
2023;08601;"Enna - Libera Universit  della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;F;9
2023;08601;"Enna - Libera Universit  della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;M;8
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea;01;Education;F;150
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea;01;Education;M;10
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea;02;Arts and humanities;F;165
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea;02;Arts and humanities;M;32
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea;03;Social sciences, journalism and information;F;320
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea;03;Social sciences, journalism and information;M;105
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea;04;Business, administration and law;F;114
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea;04;Business, administration and law;M;107
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea;05;Natural sciences, mathematics and statistics;F;137
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea;05;Natural sciences, mathematics and statistics;M;87
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea;06;Information and Communication Technologies (ICTs);F;6
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea;06;Information and Communication Technologies (ICTs);M;42
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea;07;Engineering, manufacturing and construction;F;21
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea;07;Engineering, manufacturing and construction;M;69
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea;08;Agriculture, forestry, fisheries and veterinary;F;30
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea;08;Agriculture, forestry, fisheries and veterinary;M;15
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea;09;Health and welfare;F;229
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea;09;Health and welfare;M;103
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea;10;Services;F;84
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea;10;Services;M;191
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;01;Education;F;89
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;01;Education;M;2
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;02;Arts and humanities;F;99
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;02;Arts and humanities;M;29
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;03;Social sciences, journalism and information;F;154
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;03;Social sciences, journalism and information;M;47
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;04;Business, administration and law;F;55
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;04;Business, administration and law;M;37
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;94
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;57
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;06;Information and Communication Technologies (ICTs);M;3
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;07;Engineering, manufacturing and construction;F;17
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;07;Engineering, manufacturing and construction;M;43
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;F;6
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;M;2
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;09;Health and welfare;F;168
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;09;Health and welfare;M;132
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;10;Services;F;3
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;87
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;49
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;08;Agriculture, forestry, fisheries and veterinary;F;11
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;08;Agriculture, forestry, fisheries and veterinary;M;12
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;170
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;122
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Vecchio Ordinamento;02;Arts and humanities;F;1
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Vecchio Ordinamento;04;Business, administration and law;F;4
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Vecchio Ordinamento;04;Business, administration and law;M;1
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Vecchio Ordinamento;05;Natural sciences, mathematics and statistics;M;1
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Vecchio Ordinamento;07;Engineering, manufacturing and construction;F;1
2023;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Vecchio Ordinamento;07;Engineering, manufacturing and construction;M;2
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea;01;Education;F;480
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea;01;Education;M;17
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea;02;Arts and humanities;F;603
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea;02;Arts and humanities;M;226
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea;03;Social sciences, journalism and information;F;558
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea;03;Social sciences, journalism and information;M;235
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea;04;Business, administration and law;F;98
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea;04;Business, administration and law;M;111
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea;05;Natural sciences, mathematics and statistics;F;174
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea;05;Natural sciences, mathematics and statistics;M;108
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea;06;Information and Communication Technologies (ICTs);F;2
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea;06;Information and Communication Technologies (ICTs);M;28
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea;07;Engineering, manufacturing and construction;F;274
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea;07;Engineering, manufacturing and construction;M;645
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea;08;Agriculture, forestry, fisheries and veterinary;F;53
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea;08;Agriculture, forestry, fisheries and veterinary;M;96
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea;09;Health and welfare;F;334
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea;09;Health and welfare;M;123
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea;10;Services;F;86
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea;10;Services;M;88
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;01;Education;F;128
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;01;Education;M;5
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;02;Arts and humanities;F;333
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;02;Arts and humanities;M;111
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;03;Social sciences, journalism and information;F;338
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;03;Social sciences, journalism and information;M;125
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;04;Business, administration and law;F;42
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;04;Business, administration and law;M;33
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;114
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;85
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;06;Information and Communication Technologies (ICTs);F;3
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;06;Information and Communication Technologies (ICTs);M;4
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;07;Engineering, manufacturing and construction;F;169
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;07;Engineering, manufacturing and construction;M;313
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;F;26
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;M;42
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;09;Health and welfare;F;107
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;09;Health and welfare;M;57
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;10;Services;F;18
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale;10;Services;M;17
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;01;Education;F;241
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;01;Education;M;17
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;02;Arts and humanities;F;7
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;02;Arts and humanities;M;1
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;225
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;111
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;F;64
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;M;29
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;303
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;217
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Vecchio Ordinamento;01;Education;F;1
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Vecchio Ordinamento;02;Arts and humanities;F;2
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Vecchio Ordinamento;02;Arts and humanities;M;1
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Vecchio Ordinamento;03;Social sciences, journalism and information;F;2
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Vecchio Ordinamento;04;Business, administration and law;F;1
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Vecchio Ordinamento;04;Business, administration and law;M;1
2023;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Vecchio Ordinamento;07;Engineering, manufacturing and construction;M;1
2023;08003;Reggio Calabria - Universit  per Stranieri;Calabria;SUD;Laurea;03;Social sciences, journalism and information;F;7
2023;08003;Reggio Calabria - Universit  per Stranieri;Calabria;SUD;Laurea;09;Health and welfare;F;44
2023;08003;Reggio Calabria - Universit  per Stranieri;Calabria;SUD;Laurea;09;Health and welfare;M;9
2023;08003;Reggio Calabria - Universit  per Stranieri;Calabria;SUD;Laurea Magistrale;02;Arts and humanities;F;8
2023;08003;Reggio Calabria - Universit  per Stranieri;Calabria;SUD;Laurea Magistrale;09;Health and welfare;F;35
2023;08003;Reggio Calabria - Universit  per Stranieri;Calabria;SUD;Laurea Magistrale;09;Health and welfare;M;11
2023;08001;Reggio Calabria - Universit  degli studi Mediterranea;Calabria;SUD;Laurea;01;Education;F;9
2023;08001;Reggio Calabria - Universit  degli studi Mediterranea;Calabria;SUD;Laurea;01;Education;M;1
2023;08001;Reggio Calabria - Universit  degli studi Mediterranea;Calabria;SUD;Laurea;02;Arts and humanities;F;45
2023;08001;Reggio Calabria - Universit  degli studi Mediterranea;Calabria;SUD;Laurea;02;Arts and humanities;M;16
2023;08001;Reggio Calabria - Universit  degli studi Mediterranea;Calabria;SUD;Laurea;03;Social sciences, journalism and information;F;37
2023;08001;Reggio Calabria - Universit  degli studi Mediterranea;Calabria;SUD;Laurea;03;Social sciences, journalism and information;M;43
2023;08001;Reggio Calabria - Universit  degli studi Mediterranea;Calabria;SUD;Laurea;07;Engineering, manufacturing and construction;F;52
2023;08001;Reggio Calabria - Universit  degli studi Mediterranea;Calabria;SUD;Laurea;07;Engineering, manufacturing and construction;M;80
2023;08001;Reggio Calabria - Universit  degli studi Mediterranea;Calabria;SUD;Laurea;08;Agriculture, forestry, fisheries and veterinary;F;17
2023;08001;Reggio Calabria - Universit  degli studi Mediterranea;Calabria;SUD;Laurea;08;Agriculture, forestry, fisheries and veterinary;M;25
2023;08001;Reggio Calabria - Universit  degli studi Mediterranea;Calabria;SUD;Laurea Magistrale;03;Social sciences, journalism and information;F;21
2023;08001;Reggio Calabria - Universit  degli studi Mediterranea;Calabria;SUD;Laurea Magistrale;03;Social sciences, journalism and information;M;16
2023;08001;Reggio Calabria - Universit  degli studi Mediterranea;Calabria;SUD;Laurea Magistrale;07;Engineering, manufacturing and construction;F;23
2023;08001;Reggio Calabria - Universit  degli studi Mediterranea;Calabria;SUD;Laurea Magistrale;07;Engineering, manufacturing and construction;M;50
2023;08001;Reggio Calabria - Universit  degli studi Mediterranea;Calabria;SUD;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;F;14
2023;08001;Reggio Calabria - Universit  degli studi Mediterranea;Calabria;SUD;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;M;27
2023;08001;Reggio Calabria - Universit  degli studi Mediterranea;Calabria;SUD;Laurea Magistrale Ciclo Unico;01;Education;F;70
2023;08001;Reggio Calabria - Universit  degli studi Mediterranea;Calabria;SUD;Laurea Magistrale Ciclo Unico;01;Education;M;2
2023;08001;Reggio Calabria - Universit  degli studi Mediterranea;Calabria;SUD;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;35
2023;08001;Reggio Calabria - Universit  degli studi Mediterranea;Calabria;SUD;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;26
2023;08001;Reggio Calabria - Universit  degli studi Mediterranea;Calabria;SUD;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;F;34
2023;08001;Reggio Calabria - Universit  degli studi Mediterranea;Calabria;SUD;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;M;21
2023;07901;"Catanzaro - Universit  degli studi ""Magna Grecia""";Calabria;SUD;Laurea;03;Social sciences, journalism and information;F;206
2023;07901;"Catanzaro - Universit  degli studi ""Magna Grecia""";Calabria;SUD;Laurea;03;Social sciences, journalism and information;M;39
2023;07901;"Catanzaro - Universit  degli studi ""Magna Grecia""";Calabria;SUD;Laurea;04;Business, administration and law;F;61
2023;07901;"Catanzaro - Universit  degli studi ""Magna Grecia""";Calabria;SUD;Laurea;04;Business, administration and law;M;48
2023;07901;"Catanzaro - Universit  degli studi ""Magna Grecia""";Calabria;SUD;Laurea;05;Natural sciences, mathematics and statistics;F;36
2023;07901;"Catanzaro - Universit  degli studi ""Magna Grecia""";Calabria;SUD;Laurea;05;Natural sciences, mathematics and statistics;M;9
2023;07901;"Catanzaro - Universit  degli studi ""Magna Grecia""";Calabria;SUD;Laurea;07;Engineering, manufacturing and construction;F;33
2023;07901;"Catanzaro - Universit  degli studi ""Magna Grecia""";Calabria;SUD;Laurea;07;Engineering, manufacturing and construction;M;20
2023;07901;"Catanzaro - Universit  degli studi ""Magna Grecia""";Calabria;SUD;Laurea;08;Agriculture, forestry, fisheries and veterinary;F;11
2023;07901;"Catanzaro - Universit  degli studi ""Magna Grecia""";Calabria;SUD;Laurea;08;Agriculture, forestry, fisheries and veterinary;M;8
2023;07901;"Catanzaro - Universit  degli studi ""Magna Grecia""";Calabria;SUD;Laurea;09;Health and welfare;F;288
2023;07901;"Catanzaro - Universit  degli studi ""Magna Grecia""";Calabria;SUD;Laurea;09;Health and welfare;M;121
2023;07901;"Catanzaro - Universit  degli studi ""Magna Grecia""";Calabria;SUD;Laurea;10;Services;F;21
2023;07901;"Catanzaro - Universit  degli studi ""Magna Grecia""";Calabria;SUD;Laurea;10;Services;M;89
2023;07901;"Catanzaro - Universit  degli studi ""Magna Grecia""";Calabria;SUD;Laurea Magistrale;03;Social sciences, journalism and information;F;40
2023;07901;"Catanzaro - Universit  degli studi ""Magna Grecia""";Calabria;SUD;Laurea Magistrale;03;Social sciences, journalism and information;M;12
2023;07901;"Catanzaro - Universit  degli studi ""Magna Grecia""";Calabria;SUD;Laurea Magistrale;04;Business, administration and law;F;16
2023;07901;"Catanzaro - Universit  degli studi ""Magna Grecia""";Calabria;SUD;Laurea Magistrale;04;Business, administration and law;M;15
2023;07901;"Catanzaro - Universit  degli studi ""Magna Grecia""";Calabria;SUD;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;17
2023;07901;"Catanzaro - Universit  degli studi ""Magna Grecia""";Calabria;SUD;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;3
2023;07901;"Catanzaro - Universit  degli studi ""Magna Grecia""";Calabria;SUD;Laurea Magistrale;07;Engineering, manufacturing and construction;F;19
2023;07901;"Catanzaro - Universit  degli studi ""Magna Grecia""";Calabria;SUD;Laurea Magistrale;07;Engineering, manufacturing and construction;M;11
